1801210357	-116	16	1010	2019-07-31 16:30:07
1801210357	-112	16	998	2019-07-31 16:30:10
1801210357	-112	20	1002	2019-07-31 16:30:13
1801210357	-116	20	998	2019-07-31 16:30:17
1801210357	-120	12	991	2019-07-31 16:30:20
1801210357	-120	20	1002	2019-07-31 16:30:23
1801210357	-112	16	991	2019-07-31 16:30:26
1801210357	-116	12	987	2019-07-31 16:30:29
1801210357	-112	16	1006	2019-07-31 16:30:32
1801210357	-116	16	995	2019-07-31 16:30:35
1801210357	-108	12	1006	2019-07-31 16:30:38
1801210357	-116	20	1010	2019-07-31 16:30:41
1801210357	-116	16	995	2019-07-31 16:30:44
1801210357	-116	20	1006	2019-07-31 16:30:47
1801210357	-112	20	998	2019-07-31 16:30:50
1801210357	-120	20	995	2019-07-31 16:30:53
1801210357	-116	16	998	2019-07-31 16:30:56
1801210357	-112	16	1002	2019-07-31 16:30:59
1801210357	-108	16	991	2019-07-31 16:31:02
1801210357	-116	12	995	2019-07-31 16:31:05
1801210357	-116	20	995	2019-07-31 16:31:08
1801210357	-116	20	998	2019-07-31 16:31:11
1801210357	-120	16	998	2019-07-31 16:31:14
1801210357	-112	12	1006	2019-07-31 16:31:17
1801210357	-116	16	1006	2019-07-31 16:31:20
1801210357	-116	16	998	2019-07-31 16:31:23
1801210357	-112	20	991	2019-07-31 16:31:27
1801210357	-116	16	998	2019-07-31 16:31:30
1801210357	-120	20	1002	2019-07-31 16:31:33
1801210357	-120	20	1002	2019-07-31 16:31:36
1801210357	-116	12	998	2019-07-31 16:31:39
1801210357	-112	23	975	2019-07-31 16:31:42
1801210357	-120	16	1002	2019-07-31 16:31:45
1801210357	-112	20	987	2019-07-31 16:31:48
1801210357	-112	16	995	2019-07-31 16:31:51
1801210357	-112	20	995	2019-07-31 16:31:54
1801210357	-120	12	1002	2019-07-31 16:31:57
1801210357	-112	20	991	2019-07-31 16:32:00
1801210357	-116	16	987	2019-07-31 16:32:03
1801210357	-112	16	998	2019-07-31 16:32:06
1801210357	-112	16	995	2019-07-31 16:32:09
1801210357	-112	16	998	2019-07-31 16:32:12
1801210357	-116	20	1006	2019-07-31 16:32:15
1801210357	-124	16	1002	2019-07-31 16:32:18
1801210357	-116	16	995	2019-07-31 16:32:21
1801210357	-120	12	1002	2019-07-31 16:32:24
1801210357	-128	23	991	2019-07-31 16:32:27
1801210357	-112	12	995	2019-07-31 16:32:30
1801210357	-116	16	995	2019-07-31 16:32:33
1801210357	-120	16	1002	2019-07-31 16:32:37
1801210357	-116	20	1006	2019-07-31 16:32:40
1801210357	-120	16	991	2019-07-31 16:32:43
1801210357	-112	16	998	2019-07-31 16:32:46
1801210357	-112	16	1002	2019-07-31 16:32:49
1801210357	-112	20	995	2019-07-31 16:32:52
1801210357	-120	20	991	2019-07-31 16:32:55
1801210357	-116	16	1006	2019-07-31 16:32:58
1801210357	-112	23	991	2019-07-31 16:33:01
1801210357	-112	20	1002	2019-07-31 16:33:04
1801210357	-116	20	995	2019-07-31 16:33:07
1801210357	-108	23	1014	2019-07-31 16:33:10
1801210357	-116	20	998	2019-07-31 16:33:13
1801210357	-124	16	998	2019-07-31 16:33:16
1801210357	-116	16	995	2019-07-31 16:33:19
1801210357	-116	16	998	2019-07-31 16:33:22
1801210357	-112	20	995	2019-07-31 16:33:25
1801210357	-120	12	1006	2019-07-31 16:33:28
1801210357	-116	20	987	2019-07-31 16:33:31
1801210357	-120	12	998	2019-07-31 16:33:34
1801210357	-116	23	995	2019-07-31 16:33:37
1801210357	-116	20	998	2019-07-31 16:33:40
1801210357	-120	12	987	2019-07-31 16:33:43
1801210357	-108	16	998	2019-07-31 16:33:47
1801210357	-116	20	991	2019-07-31 16:33:50
1801210357	-124	16	1010	2019-07-31 16:33:53
1801210357	-112	16	991	2019-07-31 16:33:56
1801210357	-112	12	998	2019-07-31 16:33:59
1801210357	-116	16	998	2019-07-31 16:34:02
1801210357	-116	16	1002	2019-07-31 16:34:05
1801210357	-61	-147	889	2019-07-31 16:34:08
1801210357	-112	16	1002	2019-07-31 16:34:11
1801210357	-116	16	1006	2019-07-31 16:34:14
1801210357	-116	20	1002	2019-07-31 16:34:17
1801210357	-120	12	979	2019-07-31 16:34:20
1801210357	-120	8	995	2019-07-31 16:34:23
1801210357	-116	12	1002	2019-07-31 16:34:26
1801210357	-108	16	1014	2019-07-31 16:34:29
1801210357	-108	20	1002	2019-07-31 16:34:32
1801210357	-108	12	1006	2019-07-31 16:34:35
1801210357	-120	16	998	2019-07-31 16:34:38
1801210357	-108	23	1002	2019-07-31 16:34:41
1801210357	-112	20	995	2019-07-31 16:34:44
